url_base,url_page,page,location,title,link,description,area_m2,n_rooms,n_floor,price_per_m2,district
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Krowodrza,                                         małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Pod Fortem",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-pod-fortem/ob/14399332,"Poznajcie bliżej naszą inwestycję – Krowodrza Fort 

Nasza nowa inwestycja Krowodrza Fort to mieszkania z rynku pierwotnego, głównie dwu – lub trzy pokojowe. Du",44.93,2,7.0,10700,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Golikówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-golikowka/ob/19878365,Kukla Nieruchomości prezentujeMieszkanie 2- pokojowe o powierzchni 42 m2 zlokalizowane w domu wolnostojącym przy ulicy Golikówka w dzielnicy Rybitwy. Mieszkanie,42.0,2,1.0,7024,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Krowodrza,                                         małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Pod Fortem",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-pod-fortem/ob/14403264,"Poznajcie bliżej naszą inwestycję – Krowodrza Fort 

Nasza nowa inwestycja Krowodrza Fort to mieszkania z rynku pierwotnego, głównie dwu – lub trzy pokojowe. Du",59.15,3,1.0,9400,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Krowodrza,                                         małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Pod Fortem",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-pod-fortem/ob/14398368,"Poznajcie bliżej naszą inwestycję – Krowodrza Fort 

Nasza nowa inwestycja Krowodrza Fort to mieszkania z rynku pierwotnego, głównie dwu – lub trzy pokojowe. Du",50.56,2,7.0,10300,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Krowodrza,                                         małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Pod Fortem",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-pod-fortem/ob/14398296,"Poznajcie bliżej naszą inwestycję – Krowodrza Fort 

Nasza nowa inwestycja Krowodrza Fort to mieszkania z rynku pierwotnego, głównie dwu – lub trzy pokojowe. Du",76.35,4,6.0,9700,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Krowodrza,                                         małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Pod Fortem",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-pod-fortem/ob/14279507,"Poznajcie bliżej naszą inwestycję – Krowodrza Fort 

Nasza nowa inwestycja Krowodrza Fort to mieszkania z rynku pierwotnego, głównie dwu – lub trzy pokojowe. Du",53.29,2,1.0,9200,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Rogatka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-rogatka/ob/19881077,Rogatka 32 - Mieszkanie na sprzedaż od dewelopera. Budynek posiada pozwolenie na użytkowanie.                     Leach & Lang Property Consultant,31.26,1,3.0,10850,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Golikówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-golikowka/ob/20434231,Kukla Nieruchomości prezentujeMieszkanie 2- pokojowe o powierzchni 42 m2 zlokalizowane w domu wolnostojącym przy ulicy Golikówka w dzielnicy Rybitwy. Mieszkanie,42.0,2,2.0,7024,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Golikówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-golikowka/ob/20434227,Kukla Nieruchomości prezentujeMieszkanie 2- pokojowe o powierzchni 42 m2 zlokalizowane w domu wolnostojącym przy ulicy Golikówka w dzielnicy Rybitwy. Mieszkanie,42.0,2,1.0,7024,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-slawka/ob/19936173,"UWAGA! TYLKO U NAS!To, oraz inne mieszkania z mojej oferty są dostępne tylko u nas i nie stanowią oferty Dewelopera!Aktualnie posiadamy w sprzedaży ok",32.71,2,2.0,10670,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Krowodrza,                                         małopolskie","Nowe mieszkanie Kraków Krowodrza, ul. Zbożowa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza-ul-zbozowa/ob/20008543,"UWAGA! TYLKO U NAS!To, oraz inne mieszkania z mojej oferty są dostępne tylko u nas i nie stanowią oferty Dewelopera!Aktualnie posiadamy w sprzedaży ok",39.88,2,1.0,13014,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Azory,                                         małopolskie","Nowe mieszkanie Kraków Azory, ul. Zygmuntowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-azory-ul-zygmuntowska/ob/19828801,"Zygmuntowska 30 , to nowa realizacja firmy Real Construct, zlokalizowana w  północnym rejonie Krakowa, w  cichej i spokojnej części Krowodrzy, przy ulicy Z",73.15,3,0.0,9000,Azory
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Azory,                                         małopolskie","Nowe mieszkanie Kraków Azory, ul. Zygmuntowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-azory-ul-zygmuntowska/ob/20259665,"Zygmuntowska 30 , to nowa realizacja firmy  Real Construct , zlokalizowana w północnym rejonie Krakowa, w cichej i spokojnej części Krowodrzy, przy ulicy Zy",64.28,3,1.0,9400,Azory
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Lwowska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-lwowska/ob/20091161,"Mieszkanie na sprzedaż- Kraków, Podgórze / ul. LwowskaNowodworski Estates ma przyjemność zaprezentować mieszkanie na sprzedaż. INWESTYCJA:Usytuowanie",56.64,1,3.0,13000,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         małopolskie","Nowe mieszkanie Kraków, ul. Strzelecka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-ul-strzelecka/ob/19908879,Nowodworski Estates ma przyjemność zaprezentować mieszkanie na sprzedaż. Dostępne od zaraz.INWESTYCJA:Usytuowanie kamienicy przy ulicy Strzeleckiej gw,36.48,1,3.0,14000,
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Płaszów,                                         małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Lipska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-lipska/ob/21273817,"Zakończenie budowy w lutym 2022 roku, klucze do mieszkań przekazywane będą w kwietniu 2022 roku.Powierzchnia: 48,83 m2Piętro: 1/5 (budynek z windą)Eks",48.83,2,1.0,10200,Płaszów
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Płaszów,                                         małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Lipska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-lipska/ob/21273819,"ZAKUP BEZ PROWIZJI ORAZ BEZ PODATKU PCC 2%Zakończenie budowy w lutym 2022 roku, klucze do mieszkań przekazywane będą w kwietniu 2022 roku.Powierzchnia",40.93,2,2.0,10200,Płaszów
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Zabłocie,                                         małopolskie","Nowe mieszkanie Kraków Zabłocie, ul. Klimeckiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-zablocie-ul-klimeckiego/ob/21229843,"PROWIZJA 0%ZAKUP BEZ PODATKU PCC 2%Powierzchnia projektowana 73,15 m2Lokal sprzedawany jako 3 pokojowy, istnieje możliwość wydzielenia dodatkowego pok",73.15,3,2.0,10239,Zabłocie
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Krowodrza,                                         małopolskie",Nowe mieszkanie Kraków Krowodrza,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza/ob/21013065,"NOWOCZESNY APARTAMENTOWIEC W CENTRUM KRAKOWA.      MIESZKANIA W STANIE      DEWELOPERSKIM     .      Oferujemy do sprzedaży   unikalną inwestycję  , znajduj",28.0,1,4.0,14200,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-slawka/ob/20693403,"ZAKUP BEZ PROWIZJI ORAZ BEZ PODATKU PCC 2%Zapraszamy do kontaktu, istnieje możliwość zobaczenia mieszkania na żywo.Zakończenie budowy w marcu 2021 rok",49.02,2,4.0,8548,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Bronowice,                                         małopolskie","Nowe mieszkanie Kraków Bronowice, ul. Stańczyka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-bronowice-ul-stanczyka/ob/18487167,"UWAGA! TYLKO U NAS!To, oraz inne mieszkania z mojej oferty są dostępne tylko u nas i nie stanowią oferty Dewelopera!Aktualnie posiadamy w sprzedaży ok",27.5,1,3.0,11600,Bronowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Dębniki,                                         małopolskie","Nowe mieszkanie Kraków Dębniki, ul. Rydlówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-debniki-ul-rydlowka/ob/21186867,"UWAGA! TYLKO U NAS!To, oraz inne mieszkania z mojej oferty są dostępne tylko u nas i nie stanowią oferty Dewelopera!Aktualnie posiadamy w sprzedaży ok",34.18,2,2.0,11966,Dębniki
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Os. Prądnik Biały,                                         małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-29-listopada/ob/21084835,"GÓRKA NARODOWA - NOWOCZESNE OSIEDLE MIESZKANIOWE, SPOKOJNA OKOLICA.        III ETAP INWESTYCJI       Prezentowana oferta zlokalizowana jest w p&oacu",66.21,3,0.0,8537,Os. Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Rydlówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-rydlowka/ob/20872387,"ZAMIESZKAJ W DOSKONAŁEJ LOKALIZACJISzukasz idealnej lokalizacji, która pozwoli Ci cieszyć się miastem, nie stać w korkach i mieć wszędzie blisko?Oszczędność cza",73.94,3,4.0,10320,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Rydlówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-rydlowka/ob/20872385,"ZAMIESZKAJ W DOSKONAŁEJ LOKALIZACJISzukasz idealnej lokalizacji, która pozwoli Ci cieszyć się miastem, nie stać w korkach i mieć wszędzie blisko?Oszczędność cza",38.51,1,5.0,11020,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Mistrzejowice,                                         małopolskie","Nowe mieszkanie Kraków Mistrzejowice, ul. os. Piastów",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice-ul-os-piastow/ob/21306987,FUNKCJONALNE I KOMFORTOWE MIESZKANIE CZTEROPOKOJOWE Z BALKONEM I MIEJSCEM POSTOJOWYM W MISTRZEJOWICACH - OS. PIASTÓW  ATUTY   - wykończone w wysokim standardz,73.0,4,1.0,9575,Mistrzejowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Rydlówka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-rydlowka/ob/20872383,"ZAMIESZKAJ W DOSKONAŁEJ LOKALIZACJISzukasz idealnej lokalizacji, która pozwoli Ci cieszyć się miastem, nie stać w korkach i mieć wszędzie blisko?Oszczędność cza",48.48,2,0.0,9440,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=1,1,"Kraków,                                         Bieżanów,                                         małopolskie","Nowe mieszkanie Kraków Bieżanów, ul. Agatowa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-biezanow-ul-agatowa/ob/19758103,"Osiedle Nowy Złocień to nowoczesne mieszkania w spokojnej i zielonej części miasta, dobrze skomunikowanie z centrum, blisko węzła autostrady, położone w sąsiedz",48.64,3,3.0,7750,Bieżanów
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Salwator,                                         małopolskie","Nowe mieszkanie Kraków Salwator, ul. Kasztelańska",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-salwator-ul-kasztelanska/ob/20297913,"3 pokojowe mieszkanie w nowej, prestiżowej inwestycji zlokalizowanej na jednej ze spokojnych ulic dochodzących bezpośrednio do al. Focha.  LOKALIZACJA:  Topo",71.97,3,2.0,15200,Salwator
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Podgórze,                                         małopolskie","Nowe mieszkanie Kraków Podgórze, ul. Sławka",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze-ul-slawka/ob/20780631,"ZAKUP BEZ PROWIZJI ORAZ BEZ PODATKU PCC 2%Zapraszamy do kontaktu, istnieje możliwość zobaczenia mieszkania na żywo.Zakończenie budowy w marcu 2021 rok",84.17,4,5.0,8899,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Płaszów,                                         małopolskie","Nowe mieszkanie Kraków Płaszów, ul. Goszczyńskiego",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-plaszow-ul-goszczynskiego/ob/21256081,KUPUJĄCY NIE PŁACI PROWIZJI I 2% PODATKU PCCCzerski nieruchomości przedstawia na sprzedaż mieszkanie w dzielnicy Płaszów w nowej inwestycji.Mieszkanie,41.6,2,4.0,10200,Płaszów
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Krowodrza,                                         małopolskie",Nowe mieszkanie Kraków Krowodrza,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-krowodrza/ob/20858047,Nowa kameralna inwestycja na Woli Justowskiej !                    Piękny apartament dwupokojowy z ogródkiem na wyłączność o powierzchni około 50 m2.,44.6,2,0.0,13901,Krowodrza
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Podgórze,                                         małopolskie",Nowe mieszkanie Kraków Podgórze,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-podgorze/ob/21260181,KUPUJĄCY NIE PŁACI PROWIZJI I 2% PODATKU PCC.Czerski nieruchomości prezentuję na sprzedaż trzy pokojowy apartament w nowej inwestycji przy ul. Rydlówk,73.94,3,4.0,10320,Podgórze
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531253,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament o powierzchni 43,44 m2 o wysokości 3mb, składający się z holu, pokoju dzi",43.33,1,3.0,23620,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531251,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament o powierzchni 29,76 m2 o wysokości 3mb, składający się z holu, pokoju dzi",29.76,1,3.0,20120,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531219,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:II poziomowy Apartament o powierzchni 86,82 m2 (43,97+42,85), składający się z holu,",86.82,2,4.0,23620,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531213,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament II poziomowy o powierzchni 47,60 m2 (32,31+15,29), składający się z holu,",47.6,2,4.0,20000,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531207,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament o powierzchni 28,44 m2, składający się z holu, pokoju dziennego, otwartej",28.44,1,2.0,20620,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531209,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament o powierzchni 36,13 m2 o wysokości 3mb, składający się z holu, pokoju dzi",36.13,1,2.0,23620,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Stare Miasto,                                         małopolskie","Nowe mieszkanie Kraków Stare Miasto, ul. Długa",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-stare-miasto-ul-dluga/ob/18531203,"Luksusowe Apartamenty Kraków Stare Miasto- Długa ResidenceROZKŁAD:Apartament o powierzchni 27,92 m2, składający się z holu, pokoju dziennego, otwartej",27.92,1,1.0,20120,Stare Miasto
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Os. Prądnik Biały,                                         małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-29-listopada/ob/20818565,"NOWE MIESZKANIA KRAKÓW-PRĄDNIK BIAŁY OK. AL. 29-TEGO LISTOPADA         Nowa inwestycja, sprawdzonego na rynku małopolskim Dewelopera, to 7-piętrowy budynek",64.81,3,3.0,8000,Os. Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Mistrzejowice,                                         małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/20818467,NOWE MIESZKANIA   OD DEWELOPERA      KRAKÓW - MISTRZEJOWICE ok. Plant Mistrzejowickich                     Kolejny etap cieszącej się dużym   powodzeniem,62.4,4,3.0,7700,Mistrzejowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Mistrzejowice,                                         małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/20818547,NOWE MIESZKANIA   OD DEWELOPERA      KRAKÓW - MISTRZEJOWICE ok. Plant Mistrzejowickich                     Kolejny etap cieszącej się dużym   powodzeniem,50.64,3,3.0,8500,Mistrzejowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Mistrzejowice,                                         małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/20818539,NOWE MIESZKANIA   OD DEWELOPERA GOTOWE DO ODBIORU    PROMOCJA - RABAT - 400 ZŁ/M2       KRAKÓW - MISTRZEJOWICE ok. Plant Mistrzejowickich              Kole,67.52,4,3.0,7433,Mistrzejowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Mistrzejowice,                                         małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/20818509,NOWE MIESZKANIA   OD DEWELOPERA      KRAKÓW - MISTRZEJOWICE ok. Plant Mistrzejowickich                     Kolejny etap cieszącej się dużym   powodzeniem,65.43,4,3.0,7702,Mistrzejowice
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Os. Prądnik Biały,                                         małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-29-listopada/ob/20817953,"NOWE MIESZKANIA KRAKÓW-PRĄDNIK BIAŁY OK. AL. 29-TEGO LISTOPADA         Nowa inwestycja, sprawdzonego na rynku małopolskim Dewelopera, to 7-piętrowy budynek",58.77,3,1.0,8000,Os. Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Os. Prądnik Biały,                                         małopolskie","Nowe mieszkanie Kraków Os. Prądnik Biały, ul. 29 Listopada",https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-os-pradnik-bialy-ul-29-listopada/ob/20818573,"NOWE MIESZKANIA KRAKÓW-PRĄDNIK BIAŁY OK. AL. 29-TEGO LISTOPADA         Nowa inwestycja, sprawdzonego na rynku małopolskim Dewelopera, to 7-piętrowy budynek",61.45,3,5.0,8000,Os. Prądnik Biały
https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny,https://gratka.pl/nieruchomosci/mieszkania/krakow/pierwotny?page=2,2,"Kraków,                                         Mistrzejowice,                                         małopolskie",Nowe mieszkanie Kraków Mistrzejowice,https://gratka.pl/nieruchomosci/nowe-mieszkanie-krakow-mistrzejowice/ob/20818503,NOWE MIESZKANIA   OD DEWELOPERA GOTOWE DO ODBIORU     PROMOCJA - RABAT W WYSOKOŚCI 29 300 ZŁ    KRAKÓW - MISTRZEJOWICE ok. Plant Mistrzejowickich,72.93,4,6.0,7422,Mistrzejowice
